Source,Target,Number of samples,Correlation,Method,ROI,Image index
sub01,sub03,6000,0.028295341562552374,content_loss,VC,47.0
sub01,sub03,6000,0.030965277467972476,content_loss,VC,48.0
sub01,sub03,6000,0.03227608953145438,content_loss,VC,49.0
sub01,sub03,6000,0.025636887412754786,content_loss,VC,50.0
sub01,sub03,6000,0.04770449256316376,content_loss,V1,1.0
sub01,sub03,6000,0.05933787483902759,content_loss,V1,2.0
sub01,sub03,6000,0.0567828118987154,content_loss,V1,3.0
sub01,sub03,6000,0.05436656923020236,content_loss,V1,4.0
sub01,sub03,6000,0.048135574647396574,content_loss,V1,5.0
sub01,sub03,6000,0.030318148953756913,content_loss,V1,6.0
sub01,sub03,6000,0.04575999898753906,content_loss,V1,7.0
sub01,sub03,6000,0.024098930928151043,content_loss,V1,8.0
sub01,sub03,6000,0.030581476607861216,content_loss,V1,9.0
sub01,sub03,6000,0.039741158475180824,content_loss,V1,10.0
sub01,sub03,6000,0.055410354982404965,content_loss,V1,11.0
sub01,sub03,6000,0.03562701213201954,content_loss,V1,12.0
sub01,sub03,6000,0.046631533090458234,content_loss,V1,13.0
sub01,sub03,6000,0.05069351201986554,content_loss,V1,14.0
sub01,sub03,6000,0.06162283922598591,content_loss,V1,15.0
sub01,sub03,6000,0.18393429943160944,content_loss,V1,16.0
sub01,sub03,6000,0.03606414953960463,content_loss,V1,17.0
sub01,sub03,6000,0.11706178051649552,content_loss,V1,18.0
sub01,sub03,6000,0.021667436546806144,content_loss,V1,19.0
sub01,sub03,6000,0.059070052293163894,content_loss,V1,20.0
sub01,sub03,6000,0.1106728279111448,content_loss,V1,21.0
sub01,sub03,6000,0.05582940857482251,content_loss,V1,22.0
sub01,sub03,6000,0.042747326671689595,content_loss,V1,23.0
sub01,sub03,6000,0.027388606774196106,content_loss,V1,24.0
sub01,sub03,6000,0.04125664580597807,content_loss,V1,25.0
sub01,sub03,6000,0.03366010794742754,content_loss,V1,26.0
sub01,sub03,6000,0.04781663228206692,content_loss,V1,27.0
sub01,sub03,6000,0.0855029943795979,content_loss,V1,28.0
sub01,sub03,6000,0.04164740999390303,content_loss,V1,29.0
sub01,sub03,6000,0.03293244628765302,content_loss,V1,30.0
sub01,sub03,6000,0.01861142565056289,content_loss,V1,31.0
sub01,sub03,6000,0.04076135897561596,content_loss,V1,32.0
sub01,sub03,6000,0.048304092812484774,content_loss,V1,33.0
sub01,sub03,6000,0.07192435702117021,content_loss,V1,34.0
sub01,sub03,6000,0.028825707136985346,content_loss,V1,35.0
sub01,sub03,6000,0.06700757698603375,content_loss,V1,36.0
sub01,sub03,6000,0.1870925262194483,content_loss,V1,37.0
sub01,sub03,6000,0.04688840770597388,content_loss,V1,38.0
sub01,sub03,6000,0.03402782734040985,content_loss,V1,39.0
sub01,sub03,6000,0.03425613741266103,content_loss,V1,40.0
sub01,sub03,6000,0.018709245827995224,content_loss,V1,41.0
sub01,sub03,6000,0.08722885787500148,content_loss,V1,42.0
sub01,sub03,6000,0.06673202597100517,content_loss,V1,43.0
sub01,sub03,6000,0.01724724033710666,content_loss,V1,44.0
sub01,sub03,6000,0.06518348760027724,content_loss,V1,45.0
sub01,sub03,6000,0.10867160939468636,content_loss,V1,46.0
sub01,sub03,6000,0.04549796438952826,content_loss,V1,47.0
sub01,sub03,6000,0.05129867001534289,content_loss,V1,48.0
sub01,sub03,6000,0.03628400746086314,content_loss,V1,49.0
sub01,sub03,6000,0.05489782877879008,content_loss,V1,50.0
sub01,sub03,6000,0.04006534714857467,content_loss,V2,1.0
sub01,sub03,6000,0.04706912174459541,content_loss,V2,2.0
sub01,sub03,6000,0.052106308073118376,content_loss,V2,3.0
sub01,sub03,6000,0.03215194986119227,content_loss,V2,4.0
sub01,sub03,6000,0.03785915685378078,content_loss,V2,5.0
sub01,sub03,6000,0.029453239950848406,content_loss,V2,6.0
sub01,sub03,6000,0.033803043437534236,content_loss,V2,7.0
sub01,sub03,6000,0.02721883707451142,content_loss,V2,8.0
sub01,sub03,6000,0.024462789681664345,content_loss,V2,9.0
sub01,sub03,6000,0.03986611060957768,content_loss,V2,10.0
sub01,sub03,6000,0.03499360958375671,content_loss,V2,11.0
sub01,sub03,6000,0.023284602538520455,content_loss,V2,12.0
sub01,sub03,6000,0.038546813660175636,content_loss,V2,13.0
sub01,sub03,6000,0.04346325490430804,content_loss,V2,14.0
sub01,sub03,6000,0.0481159638919664,content_loss,V2,15.0
sub01,sub03,6000,0.1403573171212583,content_loss,V2,16.0
sub01,sub03,6000,0.034162281804788766,content_loss,V2,17.0
sub01,sub03,6000,0.0768796330105589,content_loss,V2,18.0
sub01,sub03,6000,0.020975916894050674,content_loss,V2,19.0
sub01,sub03,6000,0.040584253605706805,content_loss,V2,20.0
sub01,sub03,6000,0.056861187145532094,content_loss,V2,21.0
sub01,sub03,6000,0.049524183057746515,content_loss,V2,22.0
sub01,sub03,6000,0.028732150011737883,content_loss,V2,23.0
sub01,sub03,6000,0.020122882664903925,content_loss,V2,24.0
sub01,sub03,6000,0.03442506574278543,content_loss,V2,25.0
sub01,sub03,6000,0.03417190723131147,content_loss,V2,26.0
sub01,sub03,6000,0.0433478098718991,content_loss,V2,27.0
sub01,sub03,6000,0.06177347649452417,content_loss,V2,28.0
sub01,sub03,6000,0.022976227987833154,content_loss,V2,29.0
sub01,sub03,6000,0.032104378514188264,content_loss,V2,30.0
sub01,sub03,6000,0.011722168581581248,content_loss,V2,31.0
sub01,sub03,6000,0.03384684648353245,content_loss,V2,32.0
sub01,sub03,6000,0.03786605903218992,content_loss,V2,33.0
sub01,sub03,6000,0.04846095643452665,content_loss,V2,34.0
