Source,Target,Number of samples,Correlation,Method,ROI,Image index
sub03,sub02,6000,0.016757528651608827,brain_loss,HVC,7.0
sub03,sub02,6000,0.0012820984326115967,brain_loss,HVC,8.0
sub03,sub02,6000,0.04041604487545568,brain_loss,HVC,9.0
sub03,sub02,6000,0.02276313118383278,brain_loss,HVC,10.0
sub03,sub02,6000,0.01558043981790994,brain_loss,HVC,11.0
sub03,sub02,6000,0.004762796599035559,brain_loss,HVC,12.0
sub03,sub02,6000,0.02490385384400835,brain_loss,HVC,13.0
sub03,sub02,6000,0.017421555430084463,brain_loss,HVC,14.0
sub03,sub02,6000,0.024053781040457897,brain_loss,HVC,15.0
sub03,sub02,6000,0.014515090805334911,brain_loss,HVC,16.0
sub03,sub02,6000,0.016615709457056628,brain_loss,HVC,17.0
sub03,sub02,6000,0.019718079816012656,brain_loss,HVC,18.0
sub03,sub02,6000,0.006275270912618625,brain_loss,HVC,19.0
sub03,sub02,6000,0.006463126492383891,brain_loss,HVC,20.0
sub03,sub02,6000,0.008707675681821942,brain_loss,HVC,21.0
sub03,sub02,6000,0.04085532032076903,brain_loss,HVC,22.0
sub03,sub02,6000,0.013628358693049403,brain_loss,HVC,23.0
sub03,sub02,6000,0.013931971809813627,brain_loss,HVC,24.0
sub03,sub02,6000,0.0073295076317925305,brain_loss,HVC,25.0
sub03,sub02,6000,0.002682756019967118,brain_loss,HVC,26.0
sub03,sub02,6000,0.03178321724691529,brain_loss,HVC,27.0
sub03,sub02,6000,0.008072063084948894,brain_loss,HVC,28.0
sub03,sub02,6000,0.010093025896041727,brain_loss,HVC,29.0
sub03,sub02,6000,0.022441370644302534,brain_loss,HVC,30.0
sub03,sub02,6000,0.019216550282224385,brain_loss,HVC,31.0
sub03,sub02,6000,0.03577664418307632,brain_loss,HVC,32.0
sub03,sub02,6000,0.030546006869488582,brain_loss,HVC,33.0
sub03,sub02,6000,0.014421995835703465,brain_loss,HVC,34.0
sub03,sub02,6000,0.0020934136024171966,brain_loss,HVC,35.0
sub03,sub02,6000,0.008230330770392555,brain_loss,HVC,36.0
sub03,sub02,6000,0.02212207744473847,brain_loss,HVC,37.0
sub03,sub02,6000,0.03418693842694401,brain_loss,HVC,38.0
sub03,sub02,6000,0.007290730486065776,brain_loss,HVC,39.0
sub03,sub02,6000,0.01449934142617156,brain_loss,HVC,40.0
sub03,sub02,6000,0.021773750679581587,brain_loss,HVC,41.0
sub03,sub02,6000,0.01113026548303069,brain_loss,HVC,42.0
sub03,sub02,6000,0.01017268501599392,brain_loss,HVC,43.0
sub03,sub02,6000,0.021558361054519453,brain_loss,HVC,44.0
sub03,sub02,6000,0.015114173860181521,brain_loss,HVC,45.0
sub03,sub02,6000,0.011947806263473274,brain_loss,HVC,46.0
sub03,sub02,6000,0.014531133749981365,brain_loss,HVC,47.0
sub03,sub02,6000,0.026907689003961177,brain_loss,HVC,48.0
sub03,sub02,6000,0.016197567691074038,brain_loss,HVC,49.0
sub03,sub02,6000,0.021012301846596526,brain_loss,HVC,50.0
sub04,sub01,6000,0.006931446554609517,brain_loss,VC,1.0
sub04,sub01,6000,0.02644258632390111,brain_loss,VC,2.0
sub04,sub01,6000,0.01434254392428292,brain_loss,VC,3.0
sub04,sub01,6000,0.009622254413807615,brain_loss,VC,4.0
sub04,sub01,6000,0.016129769646872526,brain_loss,VC,5.0
sub04,sub01,6000,0.0006282111009533078,brain_loss,VC,6.0
sub04,sub01,6000,0.019333037152425223,brain_loss,VC,7.0
sub04,sub01,6000,0.013671273064797084,brain_loss,VC,8.0
sub04,sub01,6000,0.02213908795808799,brain_loss,VC,9.0
sub04,sub01,6000,0.013606962702528487,brain_loss,VC,10.0
sub04,sub01,6000,0.011073738744250081,brain_loss,VC,11.0
sub04,sub01,6000,0.013744661174692245,brain_loss,VC,12.0
sub04,sub01,6000,0.00920141717203008,brain_loss,VC,13.0
sub04,sub01,6000,0.009038697487761817,brain_loss,VC,14.0
sub04,sub01,6000,0.01965375911876924,brain_loss,VC,15.0
sub04,sub01,6000,0.034082693701083175,brain_loss,VC,16.0
sub04,sub01,6000,0.01979032971029141,brain_loss,VC,17.0
sub04,sub01,6000,0.016379042178709266,brain_loss,VC,18.0
sub04,sub01,6000,0.007641009599347659,brain_loss,VC,19.0
sub04,sub01,6000,0.0029103019531539864,brain_loss,VC,20.0
sub04,sub01,6000,0.028962273806710848,brain_loss,VC,21.0
sub04,sub01,6000,0.02986143307343543,brain_loss,VC,22.0
sub04,sub01,6000,0.01825510468872256,brain_loss,VC,23.0
sub04,sub01,6000,0.0010696486539937212,brain_loss,VC,24.0
sub04,sub01,6000,0.009708517872778872,brain_loss,VC,25.0
sub04,sub01,6000,0.003821998086606027,brain_loss,VC,26.0
sub04,sub01,6000,0.01847620431447154,brain_loss,VC,27.0
sub04,sub01,6000,0.024876569795264345,brain_loss,VC,28.0
sub04,sub01,6000,0.0048974045486200185,brain_loss,VC,29.0
sub04,sub01,6000,0.022852057999253137,brain_loss,VC,30.0
sub04,sub01,6000,0.016326953348911752,brain_loss,VC,31.0
sub04,sub01,6000,0.031104773013146365,brain_loss,VC,32.0
sub04,sub01,6000,0.018333373481199327,brain_loss,VC,33.0
sub04,sub01,6000,0.023710989872592736,brain_loss,VC,34.0
sub04,sub01,6000,0.007864145779675726,brain_loss,VC,35.0
sub04,sub01,6000,0.016916910075906597,brain_loss,VC,36.0
sub04,sub01,6000,0.04657087286129564,brain_loss,VC,37.0
sub04,sub01,6000,0.024970176886688514,brain_loss,VC,38.0
sub04,sub01,6000,0.009710402243684135,brain_loss,VC,39.0
sub04,sub01,6000,0.0029064515532277665,brain_loss,VC,40.0
sub04,sub01,6000,0.004239974009609463,brain_loss,VC,41.0
sub04,sub01,6000,0.02015847357219599,brain_loss,VC,42.0
sub04,sub01,6000,0.021930884879911242,brain_loss,VC,43.0
sub04,sub01,6000,0.0102393657502008,brain_loss,VC,44.0
sub04,sub01,6000,0.023311439146493036,brain_loss,VC,45.0
sub04,sub01,6000,0.01081437332024613,brain_loss,VC,46.0
sub04,sub01,6000,0.008303304157824527,brain_loss,VC,47.0
sub04,sub01,6000,0.012631144162141094,brain_loss,VC,48.0
sub04,sub01,6000,0.01586208410689034,brain_loss,VC,49.0
sub04,sub01,6000,0.0023053407718050256,brain_loss,VC,50.0
sub04,sub01,6000,0.007568806260920798,brain_loss,V1,1.0
sub04,sub01,6000,0.02980378394374063,brain_loss,V1,2.0
sub04,sub01,6000,0.021466710789161784,brain_loss,V1,3.0
sub04,sub01,6000,0.013780612351728791,brain_loss,V1,4.0
sub04,sub01,6000,0.023617132424812715,brain_loss,V1,5.0
sub04,sub01,6000,-0.0009398879889033284,brain_loss,V1,6.0
sub04,sub01,6000,0.02501279280715931,brain_loss,V1,7.0
sub04,sub01,6000,0.019995412809012927,brain_loss,V1,8.0
sub04,sub01,6000,0.019166643525922622,brain_loss,V1,9.0
sub04,sub01,6000,0.01705882280490647,brain_loss,V1,10.0
sub04,sub01,6000,0.017545877820676188,brain_loss,V1,11.0
sub04,sub01,6000,0.023999201829825328,brain_loss,V1,12.0
sub04,sub01,6000,0.006373049564959554,brain_loss,V1,13.0
sub04,sub01,6000,0.017264788368502964,brain_loss,V1,14.0
sub04,sub01,6000,0.03294548219579443,brain_loss,V1,15.0
sub04,sub01,6000,0.05589138445632347,brain_loss,V1,16.0
sub04,sub01,6000,0.02870692047394983,brain_loss,V1,17.0
sub04,sub01,6000,0.02854346864207153,brain_loss,V1,18.0
sub04,sub01,6000,0.009184304685636508,brain_loss,V1,19.0
sub04,sub01,6000,0.01220904131273415,brain_loss,V1,20.0
sub04,sub01,6000,0.05099136063338198,brain_loss,V1,21.0
sub04,sub01,6000,0.029747712900600614,brain_loss,V1,22.0
sub04,sub01,6000,0.028788848335067722,brain_loss,V1,23.0
sub04,sub01,6000,0.000913158783166637,brain_loss,V1,24.0
sub04,sub01,6000,0.011658716592974855,brain_loss,V1,25.0
sub04,sub01,6000,0.0067938273256852,brain_loss,V1,26.0
sub04,sub01,6000,0.02411512368631345,brain_loss,V1,27.0
sub04,sub01,6000,0.028303251350389778,brain_loss,V1,28.0
sub04,sub01,6000,0.006575225715300845,brain_loss,V1,29.0
sub04,sub01,6000,0.026152719168965652,brain_loss,V1,30.0
sub04,sub01,6000,0.019717335662106095,brain_loss,V1,31.0
sub04,sub01,6000,0.035484876995497766,brain_loss,V1,32.0
sub04,sub01,6000,0.023177150463314138,brain_loss,V1,33.0
sub04,sub01,6000,0.039468164247652954,brain_loss,V1,34.0
sub04,sub01,6000,0.00879409276424452,brain_loss,V1,35.0
sub04,sub01,6000,0.02199306281311759,brain_loss,V1,36.0
sub04,sub01,6000,0.07355744396768389,brain_loss,V1,37.0
sub04,sub01,6000,0.022101529649885113,brain_loss,V1,38.0
sub04,sub01,6000,0.012575481759212385,brain_loss,V1,39.0
sub04,sub01,6000,0.00969363680558092,brain_loss,V1,40.0
sub04,sub01,6000,-0.00022236701592488403,brain_loss,V1,41.0
sub04,sub01,6000,0.03282084994567536,brain_loss,V1,42.0
sub04,sub01,6000,0.02884329700572465,brain_loss,V1,43.0
sub04,sub01,6000,0.008382405139388814,brain_loss,V1,44.0
sub04,sub01,6000,0.03315139459361195,brain_loss,V1,45.0
sub04,sub01,6000,0.02595904053525335,brain_loss,V1,46.0
sub04,sub01,6000,0.011270962058385599,brain_loss,V1,47.0
sub04,sub01,6000,0.007339542892748634,brain_loss,V1,48.0
sub04,sub01,6000,0.014698920571347723,brain_loss,V1,49.0
sub04,sub01,6000,0.006569174476489362,brain_loss,V1,50.0
sub04,sub01,6000,0.011860225350680077,brain_loss,V2,1.0
sub04,sub01,6000,0.032285836925723004,brain_loss,V2,2.0
sub04,sub01,6000,0.024618401723591025,brain_loss,V2,3.0
sub04,sub01,6000,0.011191438722423444,brain_loss,V2,4.0
sub04,sub01,6000,0.024731865008667243,brain_loss,V2,5.0
sub04,sub01,6000,0.004051366857467726,brain_loss,V2,6.0
sub04,sub01,6000,0.026512100925879408,brain_loss,V2,7.0
sub04,sub01,6000,0.015856027695091313,brain_loss,V2,8.0
sub04,sub01,6000,0.03008891047013062,brain_loss,V2,9.0
sub04,sub01,6000,0.013934828395440472,brain_loss,V2,10.0
sub04,sub01,6000,0.0186288697527852,brain_loss,V2,11.0
sub04,sub01,6000,0.015465029053038279,brain_loss,V2,12.0
sub04,sub01,6000,0.014862943227502768,brain_loss,V2,13.0
sub04,sub01,6000,0.017362073065402522,brain_loss,V2,14.0
sub04,sub01,6000,0.023711241821242606,brain_loss,V2,15.0
sub04,sub01,6000,0.07968540091040503,brain_loss,V2,16.0
sub04,sub01,6000,0.028201572544151024,brain_loss,V2,17.0
sub04,sub01,6000,0.025553936319970348,brain_loss,V2,18.0
sub04,sub01,6000,0.012703513011602004,brain_loss,V2,19.0
sub04,sub01,6000,0.010460174656663495,brain_loss,V2,20.0
sub04,sub01,6000,0.054629416068553184,brain_loss,V2,21.0
sub04,sub01,6000,0.03935420032477611,brain_loss,V2,22.0
sub04,sub01,6000,0.021146002637272,brain_loss,V2,23.0
sub04,sub01,6000,0.0009684062791377033,brain_loss,V2,24.0
sub04,sub01,6000,0.018520924505445003,brain_loss,V2,25.0
sub04,sub01,6000,0.009871408356047169,brain_loss,V2,26.0
sub04,sub01,6000,0.029878531527242885,brain_loss,V2,27.0
sub04,sub01,6000,0.04388293753195474,brain_loss,V2,28.0
sub04,sub01,6000,0.009614365783593287,brain_loss,V2,29.0
sub04,sub01,6000,0.02919920721038855,brain_loss,V2,30.0
sub04,sub01,6000,0.024873062270570914,brain_loss,V2,31.0
sub04,sub01,6000,0.03741298262727463,brain_loss,V2,32.0
sub04,sub01,6000,0.01993307716776445,brain_loss,V2,33.0
sub04,sub01,6000,0.040859103549300876,brain_loss,V2,34.0
sub04,sub01,6000,0.016212597311421256,brain_loss,V2,35.0
sub04,sub01,6000,0.03231106067569596,brain_loss,V2,36.0
sub04,sub01,6000,0.07527150592866877,brain_loss,V2,37.0
sub04,sub01,6000,0.020480904588318208,brain_loss,V2,38.0
sub04,sub01,6000,0.016984009831975552,brain_loss,V2,39.0
sub04,sub01,6000,0.01734951610551936,brain_loss,V2,40.0
sub04,sub01,6000,0.005627920619783488,brain_loss,V2,41.0
sub04,sub01,6000,0.028558320714401772,brain_loss,V2,42.0
sub04,sub01,6000,0.03662410453633531,brain_loss,V2,43.0
sub04,sub01,6000,0.014844194902278155,brain_loss,V2,44.0
sub04,sub01,6000,0.03483677236582425,brain_loss,V2,45.0
sub04,sub01,6000,0.021422030883823086,brain_loss,V2,46.0
sub04,sub01,6000,0.009725066627370372,brain_loss,V2,47.0
sub04,sub01,6000,0.01472312349853424,brain_loss,V2,48.0
sub04,sub01,6000,0.01427047515919757,brain_loss,V2,49.0
sub04,sub01,6000,0.007019495333544669,brain_loss,V2,50.0
sub04,sub01,6000,0.009971173063560827,brain_loss,V3,1.0
sub04,sub01,6000,0.0325562213150092,brain_loss,V3,2.0
sub04,sub01,6000,0.026603246708558032,brain_loss,V3,3.0
sub04,sub01,6000,0.011598857370513548,brain_loss,V3,4.0
sub04,sub01,6000,0.019420217560639087,brain_loss,V3,5.0
sub04,sub01,6000,0.0025644940760329244,brain_loss,V3,6.0
sub04,sub01,6000,0.02504024156557608,brain_loss,V3,7.0
sub04,sub01,6000,0.01328779566491269,brain_loss,V3,8.0
sub04,sub01,6000,0.025252208507373683,brain_loss,V3,9.0
sub04,sub01,6000,0.012250522292663884,brain_loss,V3,10.0
sub04,sub01,6000,0.017964641066526645,brain_loss,V3,11.0
sub04,sub01,6000,0.014983144684095787,brain_loss,V3,12.0
sub04,sub01,6000,0.009784817328397935,brain_loss,V3,13.0
sub04,sub01,6000,0.019042039853909436,brain_loss,V3,14.0
sub04,sub01,6000,0.023165534209558677,brain_loss,V3,15.0
sub04,sub01,6000,0.045855652042885754,brain_loss,V3,16.0
sub04,sub01,6000,0.026880946852153167,brain_loss,V3,17.0
sub04,sub01,6000,0.018793453755551498,brain_loss,V3,18.0
sub04,sub01,6000,0.01422538355279429,brain_loss,V3,19.0
sub04,sub01,6000,0.00815163251433987,brain_loss,V3,20.0
sub04,sub01,6000,0.058566545281784274,brain_loss,V3,21.0
sub04,sub01,6000,0.03390807294745679,brain_loss,V3,22.0
sub04,sub01,6000,0.0167399972230964,brain_loss,V3,23.0
sub04,sub01,6000,0.0003645374841471842,brain_loss,V3,24.0
sub04,sub01,6000,0.016239871765239514,brain_loss,V3,25.0
sub04,sub01,6000,0.01751751228544518,brain_loss,V3,26.0
sub04,sub01,6000,0.024577781011749195,brain_loss,V3,27.0
sub04,sub01,6000,0.048809325926362196,brain_loss,V3,28.0
sub04,sub01,6000,0.008221125706696178,brain_loss,V3,29.0
sub04,sub01,6000,0.030425254104695376,brain_loss,V3,30.0
sub04,sub01,6000,0.024114246228532768,brain_loss,V3,31.0
sub04,sub01,6000,0.033172154680579345,brain_loss,V3,32.0
sub04,sub01,6000,0.022437070495921085,brain_loss,V3,33.0
sub04,sub01,6000,0.03150850453675304,brain_loss,V3,34.0
sub04,sub01,6000,0.01139254541920929,brain_loss,V3,35.0
sub04,sub01,6000,0.025572966419221924,brain_loss,V3,36.0
sub04,sub01,6000,0.06388653248584514,brain_loss,V3,37.0
sub04,sub01,6000,0.019069564197476553,brain_loss,V3,38.0
sub04,sub01,6000,0.013050841120831609,brain_loss,V3,39.0
sub04,sub01,6000,0.00490630410726945,brain_loss,V3,40.0
sub04,sub01,6000,0.0050660541196267065,brain_loss,V3,41.0
sub04,sub01,6000,0.02747123882593676,brain_loss,V3,42.0
sub04,sub01,6000,0.029662207007594255,brain_loss,V3,43.0
sub04,sub01,6000,0.011650957554381383,brain_loss,V3,44.0
sub04,sub01,6000,0.021865406547186814,brain_loss,V3,45.0
sub04,sub01,6000,0.01300286313762832,brain_loss,V3,46.0
sub04,sub01,6000,0.004251948749428895,brain_loss,V3,47.0
sub04,sub01,6000,0.014573765458455124,brain_loss,V3,48.0
sub04,sub01,6000,0.020706471657314058,brain_loss,V3,49.0
sub04,sub01,6000,0.006300761778576703,brain_loss,V3,50.0
sub04,sub01,6000,0.0065418950226449005,brain_loss,V4,1.0
sub04,sub01,6000,0.02348169505121623,brain_loss,V4,2.0
sub04,sub01,6000,0.01301588054435989,brain_loss,V4,3.0
sub04,sub01,6000,0.00987413485522791,brain_loss,V4,4.0
sub04,sub01,6000,0.008428208122230364,brain_loss,V4,5.0
sub04,sub01,6000,0.0035918088747248322,brain_loss,V4,6.0
sub04,sub01,6000,0.01841361113171456,brain_loss,V4,7.0
sub04,sub01,6000,0.013778473526810513,brain_loss,V4,8.0
sub04,sub01,6000,0.018893923813968524,brain_loss,V4,9.0
sub04,sub01,6000,0.013194207393912274,brain_loss,V4,10.0
sub04,sub01,6000,0.006984559639094782,brain_loss,V4,11.0
sub04,sub01,6000,0.010982526128986762,brain_loss,V4,12.0
sub04,sub01,6000,0.006650752425038841,brain_loss,V4,13.0
sub04,sub01,6000,0.0039660672852810785,brain_loss,V4,14.0
sub04,sub01,6000,0.008284955789839692,brain_loss,V4,15.0
sub04,sub01,6000,0.00290717331436448,brain_loss,V4,16.0
sub04,sub01,6000,0.012493602911878328,brain_loss,V4,17.0
sub04,sub01,6000,0.008816637633355443,brain_loss,V4,18.0
sub04,sub01,6000,0.013951925015553167,brain_loss,V4,19.0
sub04,sub01,6000,-0.0028252879890000256,brain_loss,V4,20.0
sub04,sub01,6000,0.02731041289503514,brain_loss,V4,21.0
sub04,sub01,6000,0.02066291548533787,brain_loss,V4,22.0
sub04,sub01,6000,0.008702502363192578,brain_loss,V4,23.0
sub04,sub01,6000,-0.0018135246589522601,brain_loss,V4,24.0
sub04,sub01,6000,0.0022712859157272883,brain_loss,V4,25.0
sub04,sub01,6000,0.002253317734287715,brain_loss,V4,26.0
sub04,sub01,6000,0.009925590215673366,brain_loss,V4,27.0
sub04,sub01,6000,0.020862620987853117,brain_loss,V4,28.0
sub04,sub01,6000,0.0030690132497740146,brain_loss,V4,29.0
sub04,sub01,6000,0.017328509232447886,brain_loss,V4,30.0
sub04,sub01,6000,0.01537103334116969,brain_loss,V4,31.0
sub04,sub01,6000,0.026454254390953915,brain_loss,V4,32.0
sub04,sub01,6000,0.007930754519515453,brain_loss,V4,33.0
sub04,sub01,6000,0.010919849956968191,brain_loss,V4,34.0
sub04,sub01,6000,0.006353045246540335,brain_loss,V4,35.0
sub04,sub01,6000,0.015341964786546715,brain_loss,V4,36.0
sub04,sub01,6000,0.03443096857108498,brain_loss,V4,37.0
sub04,sub01,6000,0.02256979980434,brain_loss,V4,38.0
sub04,sub01,6000,0.004077202371244899,brain_loss,V4,39.0
sub04,sub01,6000,-0.002180032964959813,brain_loss,V4,40.0
sub04,sub01,6000,0.003315272903016331,brain_loss,V4,41.0
sub04,sub01,6000,0.017583587798593345,brain_loss,V4,42.0
sub04,sub01,6000,0.011873794854915286,brain_loss,V4,43.0
sub04,sub01,6000,0.005296212688166552,brain_loss,V4,44.0
sub04,sub01,6000,0.009084700228875621,brain_loss,V4,45.0
sub04,sub01,6000,-0.007893029133693526,brain_loss,V4,46.0
sub04,sub01,6000,0.004511699057475053,brain_loss,V4,47.0
sub04,sub01,6000,0.01091257761097084,brain_loss,V4,48.0
sub04,sub01,6000,0.013713843451347057,brain_loss,V4,49.0
sub04,sub01,6000,0.000187370354166275,brain_loss,V4,50.0
sub04,sub01,6000,0.003940583103587079,brain_loss,HVC,1.0
sub04,sub01,6000,0.021326017654473808,brain_loss,HVC,2.0
sub04,sub01,6000,0.005083798515554359,brain_loss,HVC,3.0
sub04,sub01,6000,0.00719887475213905,brain_loss,HVC,4.0
sub04,sub01,6000,0.009226344781006503,brain_loss,HVC,5.0
sub04,sub01,6000,-0.0009161640335431052,brain_loss,HVC,6.0
sub04,sub01,6000,0.012075095015458807,brain_loss,HVC,7.0
sub04,sub01,6000,0.008174123321088278,brain_loss,HVC,8.0
sub04,sub01,6000,0.019431321340630997,brain_loss,HVC,9.0
sub04,sub01,6000,0.011625201403846371,brain_loss,HVC,10.0
sub04,sub01,6000,0.003967720464320113,brain_loss,HVC,11.0
sub04,sub01,6000,0.008068785830213495,brain_loss,HVC,12.0
sub04,sub01,6000,0.008318223728291186,brain_loss,HVC,13.0
sub04,sub01,6000,0.001932469275890838,brain_loss,HVC,14.0
sub04,sub01,6000,0.012500722015501918,brain_loss,HVC,15.0
sub04,sub01,6000,0.0014073118685359292,brain_loss,HVC,16.0
sub04,sub01,6000,0.010193659509313058,brain_loss,HVC,17.0
sub04,sub01,6000,0.003125514149164619,brain_loss,HVC,18.0
sub04,sub01,6000,0.0025568540215918064,brain_loss,HVC,19.0
sub04,sub01,6000,-0.0034789626980971417,brain_loss,HVC,20.0
sub04,sub01,6000,0.006031522613853934,brain_loss,HVC,21.0
sub04,sub01,6000,0.026506903648093657,brain_loss,HVC,22.0
sub04,sub01,6000,0.00944178077594883,brain_loss,HVC,23.0
sub04,sub01,6000,0.0015303394165985835,brain_loss,HVC,24.0
sub04,sub01,6000,0.005464081089999587,brain_loss,HVC,25.0
sub04,sub01,6000,-0.004033791517255704,brain_loss,HVC,26.0
sub04,sub01,6000,0.011445052621771066,brain_loss,HVC,27.0
sub04,sub01,6000,0.011738722144310829,brain_loss,HVC,28.0
sub04,sub01,6000,-0.0011094998438843586,brain_loss,HVC,29.0
sub04,sub01,6000,0.01752472299942224,brain_loss,HVC,30.0
sub04,sub01,6000,0.010769436682977723,brain_loss,HVC,31.0
sub04,sub01,6000,0.02715869490372764,brain_loss,HVC,32.0
sub04,sub01,6000,0.012923829667871738,brain_loss,HVC,33.0
sub04,sub01,6000,0.010405052980176799,brain_loss,HVC,34.0
sub04,sub01,6000,0.003799982383485013,brain_loss,HVC,35.0
sub04,sub01,6000,0.008040641894221202,brain_loss,HVC,36.0
sub04,sub01,6000,0.012573436246668398,brain_loss,HVC,37.0
sub04,sub01,6000,0.027285141235856347,brain_loss,HVC,38.0
sub04,sub01,6000,0.003682738250516212,brain_loss,HVC,39.0
sub04,sub01,6000,-0.004012847185811559,brain_loss,HVC,40.0
sub04,sub01,6000,0.0053444106216234905,brain_loss,HVC,41.0
sub04,sub01,6000,0.00900579882008167,brain_loss,HVC,42.0
sub04,sub01,6000,0.0146308422155058,brain_loss,HVC,43.0
sub04,sub01,6000,0.010067104523822432,brain_loss,HVC,44.0
sub04,sub01,6000,0.013641451865434081,brain_loss,HVC,45.0
sub04,sub01,6000,2.6055518408708072e-05,brain_loss,HVC,46.0
sub04,sub01,6000,0.007077794852075979,brain_loss,HVC,47.0
sub04,sub01,6000,0.01358733012420031,brain_loss,HVC,48.0
sub04,sub01,6000,0.017277369273517654,brain_loss,HVC,49.0
sub04,sub01,6000,-0.002316245222410606,brain_loss,HVC,50.0
sub04,sub02,6000,0.02007199243107612,brain_loss,VC,1.0
sub04,sub02,6000,0.03211041943314508,brain_loss,VC,2.0
sub04,sub02,6000,0.029199078335876698,brain_loss,VC,3.0
sub04,sub02,6000,0.0238563993045404,brain_loss,VC,4.0
sub04,sub02,6000,0.010645023287415296,brain_loss,VC,5.0
sub04,sub02,6000,0.010997074535585186,brain_loss,VC,6.0
sub04,sub02,6000,0.01603211631807488,brain_loss,VC,7.0
sub04,sub02,6000,0.011798728775583491,brain_loss,VC,8.0
sub04,sub02,6000,0.026953741929420048,brain_loss,VC,9.0
sub04,sub02,6000,0.012214338354786568,brain_loss,VC,10.0
sub04,sub02,6000,0.025735802959492068,brain_loss,VC,11.0
sub04,sub02,6000,0.006890708935804816,brain_loss,VC,12.0
sub04,sub02,6000,0.013832825156013286,brain_loss,VC,13.0
sub04,sub02,6000,0.02036583964055455,brain_loss,VC,14.0
sub04,sub02,6000,0.02436091382455497,brain_loss,VC,15.0
sub04,sub02,6000,0.05695115697335348,brain_loss,VC,16.0
sub04,sub02,6000,0.011647502931420507,brain_loss,VC,17.0
sub04,sub02,6000,0.028510592965493877,brain_loss,VC,18.0
sub04,sub02,6000,0.011698393800283202,brain_loss,VC,19.0
sub04,sub02,6000,0.017153003908419104,brain_loss,VC,20.0
sub04,sub02,6000,0.030344163440431757,brain_loss,VC,21.0
sub04,sub02,6000,0.04010394209111264,brain_loss,VC,22.0
sub04,sub02,6000,0.017791280657456863,brain_loss,VC,23.0
sub04,sub02,6000,0.021535327086019403,brain_loss,VC,24.0
sub04,sub02,6000,0.012846768078006962,brain_loss,VC,25.0
sub04,sub02,6000,0.029015586668590436,brain_loss,VC,26.0
sub04,sub02,6000,0.027047704937013427,brain_loss,VC,27.0
sub04,sub02,6000,0.037349587685041485,brain_loss,VC,28.0
sub04,sub02,6000,0.017008071461935986,brain_loss,VC,29.0
sub04,sub02,6000,0.015372811432012488,brain_loss,VC,30.0
sub04,sub02,6000,0.007496522510077748,brain_loss,VC,31.0
sub04,sub02,6000,0.020985335925230424,brain_loss,VC,32.0
sub04,sub02,6000,0.025505799003149886,brain_loss,VC,33.0
sub04,sub02,6000,0.0063651480574139115,brain_loss,VC,34.0
sub04,sub02,6000,0.008806811707904866,brain_loss,VC,35.0
sub04,sub02,6000,0.00899408124354782,brain_loss,VC,36.0
sub04,sub02,6000,0.08304272694371936,brain_loss,VC,37.0
sub04,sub02,6000,0.03217613295037394,brain_loss,VC,38.0
sub04,sub02,6000,0.01827075125415199,brain_loss,VC,39.0
sub04,sub02,6000,0.017603517655823575,brain_loss,VC,40.0
sub04,sub02,6000,0.014635075957761812,brain_loss,VC,41.0
sub04,sub02,6000,0.029685296469166893,brain_loss,VC,42.0
sub04,sub02,6000,0.02497078262792836,brain_loss,VC,43.0
sub04,sub02,6000,0.01591131101685806,brain_loss,VC,44.0
sub04,sub02,6000,0.03303022699229166,brain_loss,VC,45.0
sub04,sub02,6000,0.024575063636825274,brain_loss,VC,46.0
sub04,sub02,6000,0.009355747387840821,brain_loss,VC,47.0
sub04,sub02,6000,0.029403229569026,brain_loss,VC,48.0
sub04,sub02,6000,0.03151514085086395,brain_loss,VC,49.0
sub04,sub02,6000,0.020894892779100546,brain_loss,VC,50.0
sub04,sub02,6000,0.029614245419363125,brain_loss,V1,1.0
sub04,sub02,6000,0.05161179359596556,brain_loss,V1,2.0
sub04,sub02,6000,0.04940387159221046,brain_loss,V1,3.0
sub04,sub02,6000,0.03180035199424627,brain_loss,V1,4.0
sub04,sub02,6000,0.015012806455693115,brain_loss,V1,5.0
sub04,sub02,6000,0.021257827128157096,brain_loss,V1,6.0
sub04,sub02,6000,0.022407418702600237,brain_loss,V1,7.0
sub04,sub02,6000,0.012724093015672129,brain_loss,V1,8.0
sub04,sub02,6000,0.04071760501711916,brain_loss,V1,9.0
sub04,sub02,6000,0.019823192927474302,brain_loss,V1,10.0
sub04,sub02,6000,0.0435907204403427,brain_loss,V1,11.0
sub04,sub02,6000,0.0171256448865781,brain_loss,V1,12.0
sub04,sub02,6000,0.011312452401025686,brain_loss,V1,13.0
sub04,sub02,6000,0.03446158305638431,brain_loss,V1,14.0
sub04,sub02,6000,0.03314757770265661,brain_loss,V1,15.0
sub04,sub02,6000,0.09968247604341642,brain_loss,V1,16.0
sub04,sub02,6000,0.012207274947022782,brain_loss,V1,17.0
sub04,sub02,6000,0.043596461919381505,brain_loss,V1,18.0
sub04,sub02,6000,0.013302451535841427,brain_loss,V1,19.0
sub04,sub02,6000,0.023344352433934908,brain_loss,V1,20.0
sub04,sub02,6000,0.06778409377368289,brain_loss,V1,21.0
sub04,sub02,6000,0.0344979271098444,brain_loss,V1,22.0
sub04,sub02,6000,0.0257439473573539,brain_loss,V1,23.0
sub04,sub02,6000,0.026248244883946448,brain_loss,V1,24.0
sub04,sub02,6000,0.017220344767391187,brain_loss,V1,25.0
