Source,Target,Number of samples,Profile correlation,Pattern correlation,Identification accuracy,Method,ROI,Layer
sub04,sub02,6000,0.15589620198971071,0.1700802354681903,0.7518367346938775,content_loss,VC,conv1_2
sub04,sub02,6000,0.17448294070668086,0.18914794423360604,0.7693877551020408,content_loss,VC,conv1_1
sub04,sub03,6000,0.516707873588042,0.5184625598193825,0.9640816326530612,content_loss,VC,fc8
sub04,sub03,6000,0.36698563249675425,0.3706074742108278,0.9795918367346939,content_loss,VC,fc7
sub04,sub03,6000,0.3843016216461056,0.37791874440307816,0.9787755102040816,content_loss,VC,fc6
sub04,sub03,6000,0.3226599726492196,0.28007055179302554,0.9804081632653062,content_loss,VC,conv5_4
sub04,sub03,6000,0.3364536358139444,0.3283444109314055,0.9942857142857143,content_loss,VC,conv5_3
sub04,sub03,6000,0.3399850164586124,0.3458634638046181,0.9963265306122449,content_loss,VC,conv5_2
sub04,sub03,6000,0.339086818448591,0.3477723212509958,0.9991836734693877,content_loss,VC,conv5_1
sub04,sub03,6000,0.2720772031973967,0.2661953428840814,0.9955102040816327,content_loss,VC,conv4_4
sub04,sub03,6000,0.2652645630342122,0.276087614933644,0.9951020408163265,content_loss,VC,conv4_3
sub04,sub03,6000,0.2973539776263912,0.31852889875223,0.9951020408163265,content_loss,VC,conv4_2
sub04,sub03,6000,0.31900492235392663,0.3385347628727271,0.9951020408163265,content_loss,VC,conv4_1
sub04,sub03,6000,0.2444307212649823,0.25294382099690416,0.9755102040816327,content_loss,VC,conv3_4
sub04,sub03,6000,0.2705798992065813,0.2716843022767655,0.98,content_loss,VC,conv3_3
sub04,sub03,6000,0.21191502032579312,0.22678889892253792,0.9873469387755103,content_loss,VC,conv3_2
sub04,sub03,6000,0.1873327253507309,0.20332735901490054,0.9444897959183673,content_loss,VC,conv3_1
sub04,sub03,6000,0.10695025883607537,0.12125561478448331,0.913061224489796,content_loss,VC,conv2_2
sub04,sub03,6000,0.1782838105933576,0.19421820760441602,0.8824489795918368,content_loss,VC,conv2_1
sub04,sub03,6000,0.15994505678283596,0.17957954497856188,0.753061224489796,content_loss,VC,conv1_2
sub04,sub03,6000,0.17700465259205134,0.19753425066472027,0.7640816326530613,content_loss,VC,conv1_1
sub04,sub05,6000,0.5101930062770068,0.5166044972267732,0.9612244897959183,content_loss,VC,fc8
sub04,sub05,6000,0.3698985028457559,0.37183409547900376,0.9783673469387756,content_loss,VC,fc7
sub04,sub05,6000,0.38648257602749114,0.3801285656135287,0.9775510204081632,content_loss,VC,fc6
sub04,sub05,6000,0.3220829965127228,0.2796759876602154,0.9812244897959183,content_loss,VC,conv5_4
sub04,sub05,6000,0.3345960212700646,0.3248001553244995,0.9942857142857143,content_loss,VC,conv5_3
sub04,sub05,6000,0.3353981324701157,0.3391031653981686,0.9967346938775511,content_loss,VC,conv5_2
sub04,sub05,6000,0.3319039379269007,0.3397374094810356,0.9983673469387756,content_loss,VC,conv5_1
sub04,sub05,6000,0.2662255625305772,0.25849936288077013,0.9951020408163265,content_loss,VC,conv4_4
sub04,sub05,6000,0.2565445128851776,0.26589368289157767,0.9942857142857143,content_loss,VC,conv4_3
sub04,sub05,6000,0.2896897717807183,0.3091693399487231,0.9938775510204081,content_loss,VC,conv4_2
sub04,sub05,6000,0.3120103891150667,0.32918266928466666,0.993061224489796,content_loss,VC,conv4_1
sub04,sub05,6000,0.2375259143843068,0.2439459020807099,0.9722448979591838,content_loss,VC,conv3_4
sub04,sub05,6000,0.26446232202557374,0.26339488285709955,0.9759183673469388,content_loss,VC,conv3_3
sub04,sub05,6000,0.20404749785718274,0.21726165965018113,0.9853061224489796,content_loss,VC,conv3_2
sub04,sub05,6000,0.18001063840275894,0.19392028357316846,0.9432653061224489,content_loss,VC,conv3_1
sub04,sub05,6000,0.10159151761219481,0.11416312625123026,0.8991836734693877,content_loss,VC,conv2_2
sub04,sub05,6000,0.17087908414830133,0.18539425399901518,0.8661224489795919,content_loss,VC,conv2_1
sub04,sub05,6000,0.15461816646337834,0.17038097624100998,0.7522448979591837,content_loss,VC,conv1_2
sub04,sub05,6000,0.17498059142959843,0.19138766951452552,0.7636734693877552,content_loss,VC,conv1_1
sub05,sub01,6000,0.4344752192310323,0.4344820043401946,0.9208163265306122,content_loss,VC,fc8
sub05,sub01,6000,0.2891895803939967,0.3077885297630315,0.953061224489796,content_loss,VC,fc7
sub05,sub01,6000,0.3322662134386334,0.32236959334442394,0.9665306122448979,content_loss,VC,fc6
sub05,sub01,6000,0.26847583965639144,0.22898198266221062,0.946122448979592,content_loss,VC,conv5_4
sub05,sub01,6000,0.2702925759847177,0.2677346385382031,0.976734693877551,content_loss,VC,conv5_3
sub05,sub01,6000,0.27572787187132314,0.27879924169647063,0.9808163265306122,content_loss,VC,conv5_2
sub05,sub01,6000,0.2696415120713359,0.2715438627666561,0.990204081632653,content_loss,VC,conv5_1
sub05,sub01,6000,0.2131282794045146,0.19980889131629045,0.9751020408163263,content_loss,VC,conv4_4
sub05,sub01,6000,0.207641397280957,0.21234647270819632,0.9783673469387756,content_loss,VC,conv4_3
sub05,sub01,6000,0.2378668317728111,0.25601931675094614,0.979591836734694,content_loss,VC,conv4_2
sub05,sub01,6000,0.25608651877704414,0.27518185889026314,0.9795918367346939,content_loss,VC,conv4_1
sub05,sub01,6000,0.19754360321570255,0.20557507062409783,0.9342857142857143,content_loss,VC,conv3_4
sub05,sub01,6000,0.22208345686688982,0.22026549379054888,0.9424489795918369,content_loss,VC,conv3_3
sub05,sub01,6000,0.16908924075777476,0.18298137317827326,0.9489795918367346,content_loss,VC,conv3_2
sub05,sub01,6000,0.15301683470491403,0.16759023997273415,0.8881632653061224,content_loss,VC,conv3_1
sub05,sub01,6000,0.08634836136266161,0.09887732262208107,0.8530612244897959,content_loss,VC,conv2_2
sub05,sub01,6000,0.147380838891236,0.16322218990423004,0.8224489795918367,content_loss,VC,conv2_1
sub05,sub01,6000,0.13289003498487986,0.15063340059119482,0.7363265306122448,content_loss,VC,conv1_2
sub05,sub01,6000,0.15607844314849464,0.17752504867340058,0.7473469387755101,content_loss,VC,conv1_1
sub05,sub02,6000,0.45459584279344906,0.4516488345423654,0.9269387755102041,content_loss,VC,fc8
sub05,sub02,6000,0.30468573633313256,0.3262765891552308,0.9530612244897959,content_loss,VC,fc7
sub05,sub02,6000,0.3391165815935801,0.33470402292871826,0.9689795918367347,content_loss,VC,fc6
sub05,sub02,6000,0.2694455776008891,0.2298637158858346,0.9436734693877553,content_loss,VC,conv5_4
sub05,sub02,6000,0.27046815561729687,0.2696333059475996,0.9767346938775511,content_loss,VC,conv5_3
sub05,sub02,6000,0.27451834705466666,0.27765451883629644,0.979591836734694,content_loss,VC,conv5_2
sub05,sub02,6000,0.27023944387744,0.271464866347846,0.9893877551020408,content_loss,VC,conv5_1
sub05,sub02,6000,0.21552931833600034,0.20095362291462082,0.9779591836734695,content_loss,VC,conv4_4
sub05,sub02,6000,0.20905315646496153,0.21310350996592914,0.9799999999999999,content_loss,VC,conv4_3
sub05,sub02,6000,0.23883373978224193,0.2551152515811388,0.9779591836734692,content_loss,VC,conv4_2
sub05,sub02,6000,0.25799887772818203,0.2750526227776643,0.9787755102040816,content_loss,VC,conv4_1
sub05,sub02,6000,0.2001605772170501,0.20630782260608993,0.9310204081632653,content_loss,VC,conv3_4
sub05,sub02,6000,0.22470782208019824,0.2214219339163844,0.9448979591836734,content_loss,VC,conv3_3
sub05,sub02,6000,0.17245731437574413,0.18381669103340667,0.9522448979591838,content_loss,VC,conv3_2
sub05,sub02,6000,0.15618843601632573,0.16872916662522963,0.8926530612244897,content_loss,VC,conv3_1
sub05,sub02,6000,0.08819673690942209,0.09897453203049876,0.8587755102040816,content_loss,VC,conv2_2
sub05,sub02,6000,0.15112877582066736,0.164738824817078,0.8285714285714287,content_loss,VC,conv2_1
sub05,sub02,6000,0.1367538755108711,0.15106419517228187,0.7318367346938776,content_loss,VC,conv1_2
sub05,sub02,6000,0.1608668987141179,0.17581416946785233,0.7432653061224488,content_loss,VC,conv1_1
sub05,sub03,6000,0.4509007983716566,0.45048203515862234,0.9187755102040814,content_loss,VC,fc8
sub05,sub03,6000,0.30261019057440103,0.3159159550136313,0.9575510204081632,content_loss,VC,fc7
sub05,sub03,6000,0.33734231340937076,0.32854070772803995,0.9702040816326531,content_loss,VC,fc6
sub05,sub03,6000,0.2698099670103918,0.23311996245979855,0.9489795918367347,content_loss,VC,conv5_4
sub05,sub03,6000,0.27184846633955434,0.2720950661311549,0.9795918367346939,content_loss,VC,conv5_3
sub05,sub03,6000,0.27476769887516916,0.27958890570896466,0.98,content_loss,VC,conv5_2
sub05,sub03,6000,0.2713672726047756,0.2738310582207628,0.9914285714285714,content_loss,VC,conv5_1
sub05,sub03,6000,0.2160042518030373,0.20343355580139846,0.9775510204081632,content_loss,VC,conv4_4
sub05,sub03,6000,0.2098772191278158,0.21428157656262609,0.9791836734693876,content_loss,VC,conv4_3
sub05,sub03,6000,0.23904123091180857,0.25685376680948097,0.9787755102040816,content_loss,VC,conv4_2
sub05,sub03,6000,0.2596417634865609,0.2785251908220546,0.9791836734693876,content_loss,VC,conv4_1
sub05,sub03,6000,0.20058412964317443,0.2077249453596826,0.9330612244897958,content_loss,VC,conv3_4
sub05,sub03,6000,0.22569701442878587,0.22326356471191453,0.9342857142857143,content_loss,VC,conv3_3
sub05,sub03,6000,0.17358683698993382,0.18607586744083002,0.9448979591836735,content_loss,VC,conv3_2
sub05,sub03,6000,0.1567424882189577,0.1701553553958918,0.8869387755102041,content_loss,VC,conv3_1
sub05,sub03,6000,0.08839463841679672,0.099219344845255,0.8514285714285714,content_loss,VC,conv2_2
sub05,sub03,6000,0.1499056163619263,0.16358231815768104,0.8191836734693878,content_loss,VC,conv2_1
sub05,sub03,6000,0.13558467867290322,0.14835375152679153,0.7134693877551022,content_loss,VC,conv1_2
sub05,sub03,6000,0.1562368964011216,0.16772562462792043,0.7146938775510204,content_loss,VC,conv1_1
sub05,sub04,6000,0.4466616453542603,0.44554291032020193,0.9257142857142857,content_loss,VC,fc8
sub05,sub04,6000,0.2882296763767479,0.31416575915931927,0.9571428571428572,content_loss,VC,fc7
sub05,sub04,6000,0.3248204478170277,0.3246769020928783,0.9640816326530612,content_loss,VC,fc6
sub05,sub04,6000,0.2700420515697228,0.22992021538939522,0.9424489795918367,content_loss,VC,conv5_4
sub05,sub04,6000,0.2673409587359343,0.2672200779658382,0.9783673469387756,content_loss,VC,conv5_3
sub05,sub04,6000,0.2716156655262724,0.2774654086414904,0.9804081632653062,content_loss,VC,conv5_2
sub05,sub04,6000,0.2666618971106815,0.2704593947356332,0.9922448979591837,content_loss,VC,conv5_1
sub05,sub04,6000,0.21012838454570845,0.19814469764082351,0.9808163265306123,content_loss,VC,conv4_4
sub05,sub04,6000,0.20443184577827386,0.20881122193735926,0.9820408163265306,content_loss,VC,conv4_3
sub05,sub04,6000,0.23373640601159382,0.2511561007376958,0.9779591836734695,content_loss,VC,conv4_2
sub05,sub04,6000,0.25361979281887576,0.2720927243132371,0.9787755102040816,content_loss,VC,conv4_1
sub05,sub04,6000,0.19571065141999766,0.20291725012049155,0.9277551020408161,content_loss,VC,conv3_4
sub05,sub04,6000,0.2197915880027113,0.21806990472368615,0.9383673469387754,content_loss,VC,conv3_3
sub05,sub04,6000,0.17024263672533807,0.18273379240593915,0.9534693877551019,content_loss,VC,conv3_2
sub05,sub04,6000,0.1532860631577878,0.16684181105748158,0.8885714285714285,content_loss,VC,conv3_1
sub05,sub04,6000,0.08670947244969672,0.09732607951820958,0.8551020408163267,content_loss,VC,conv2_2
sub05,sub04,6000,0.14581477119378464,0.15904985535171332,0.816734693877551,content_loss,VC,conv2_1
sub05,sub04,6000,0.1318060391466056,0.14638874819288783,0.709795918367347,content_loss,VC,conv1_2
sub05,sub04,6000,0.14709860395607768,0.16067582451064655,0.7085714285714285,content_loss,VC,conv1_1
